Proposal,Observation,Data Type,Intent,Instrument,Filter,Moving,Polygon Boundary,Exposure Start,Exposure End,Level 2 Members,Asteroids,Datalabs
1027,jw01027-o004_t006_miri_f1500w,image,science,MIRI/IMAGE,F1500W,No,Polygon 261.25238773499996 60.44112474699973 261.2258954 60.409712753999926 261.1618526100002 60.422848306000105 261.1882937209999 60.45427300099982,2022-05-25 11:04:08.000,2022-05-25 11:12:24.742,"jw01027004001_02101_00001_mirimage, jw01027004001_02101_00002_mirimage, jw01027004001_02101_00003_mirimage, jw01027004001_02101_00004_mirimage",,True
1027,jw01027-o004_t006_miri_f1800w,image,science,MIRI/IMAGE,F1800W,No,Polygon 261.252474896 60.44117057399995 261.22593624700005 60.409704015000116 261.16189274300024 60.42283984100017 261.1883800790002 60.45431912500015,2022-05-25 11:15:11.257,2022-05-25 11:23:00.261,"jw01027004001_02103_00001_mirimage, jw01027004001_02103_00002_mirimage, jw01027004001_02103_00003_mirimage, jw01027004001_02103_00004_mirimage",,True
1027,jw01027-o004_t006_miri_f2100w,image,science,MIRI/IMAGE,F2100W,No,Polygon 261.25244074899996 60.44116329499973 261.22589980099997 60.40969399099979 261.16185701899985 60.42282966900026 261.1883466490001 60.454311699000165,2022-05-25 11:25:41.208,2022-05-25 11:33:21.893,"jw01027004001_02105_00001_mirimage, jw01027004001_02105_00002_mirimage, jw01027004001_02105_00003_mirimage, jw01027004001_02105_00004_mirimage",,True
1027,jw01027-o004_t006_miri_f2550w,image,science,MIRI/IMAGE,F2550W,No,Polygon 261.252439458 60.44117205599997 261.2259004260001 60.4097050609999 261.1618586940001 60.42284053100008 261.18834641400036 60.45432025099972,2022-05-25 11:36:44.496,2022-05-25 11:52:22.436,"jw01027004001_02107_00001_mirimage, jw01027004001_02107_00002_mirimage, jw01027004001_02107_00003_mirimage, jw01027004001_02107_00004_mirimage",,True
1027,jw01027-o006_t006_miri_f1000w-sub256,image,science,MIRI/IMAGE,F1000W,No,Polygon 261.2297555089997 60.433247504000285 261.2227207820002 60.424873424999845 261.2058078090003 60.42833214599995 261.2128389269999 60.4367071160002,2022-05-25 12:44:31.372,2022-05-25 12:49:00.640,"jw01027006001_02105_00001_mirimage, jw01027006001_02105_00002_mirimage, jw01027006001_02105_00003_mirimage, jw01027006001_02105_00004_mirimage",,True
1027,jw01027-o006_t006_miri_f1500w-sub256,image,science,MIRI/IMAGE,F1500W,No,Polygon 261.227865748 60.432864380999725 261.22083205500024 60.42449073599989 261.20391897499985 60.42794922999988 261.2109490589998 60.43632376699986,2022-05-25 12:52:12.044,2022-05-25 12:56:38.624,"jw01027006001_02107_00001_mirimage, jw01027006001_02107_00002_mirimage, jw01027006001_02107_00003_mirimage, jw01027006001_02107_00004_mirimage",,True
1027,jw01027-o006_t006_miri_f560w-sub256,image,science,MIRI/IMAGE,F560W,No,Polygon 261.22974626299987 60.43323118199975 261.222710812 60.42485627900003 261.20579771299975 60.42831504399988 261.21282955399994 60.436690838999766,2022-05-25 12:28:48.143,2022-05-25 12:33:17.729,"jw01027006001_02101_00001_mirimage, jw01027006001_02101_00002_mirimage, jw01027006001_02101_00003_mirimage, jw01027006001_02101_00004_mirimage",,True
1027,jw01027-o006_t006_miri_f770w-sub256,image,science,MIRI/IMAGE,F770W,No,Polygon 261.22974944500004 60.433228799000084 261.22271389599973 60.424853766000275 261.2058009019998 60.42831250499985 261.2128328409998 60.43668842999986,2022-05-25 12:36:19.840,2022-05-25 12:40:45.217,"jw01027006001_02103_00001_mirimage, jw01027006001_02103_00002_mirimage, jw01027006001_02103_00003_mirimage, jw01027006001_02103_00004_mirimage",,True
1027,jw01027-o007_t005_miri_f1000w,image,science,MIRI/IMAGE,F1000W,No,Polygon 265.805907227 66.9293103950002 265.7854127009997 66.89768495699994 265.70422260999993 66.90575108800009 265.7246186580002 66.93738698100017,2022-06-07 14:02:32.869,2022-06-07 14:08:33.675,"jw01027007001_02105_00001_mirimage, jw01027007001_02105_00002_mirimage, jw01027007001_02105_00003_mirimage, jw01027007001_02105_00004_mirimage",,True
1027,jw01027-o007_t005_miri_f1130w,image,science,MIRI/IMAGE,F1130W,No,Polygon 265.805928563 66.92930697300002 265.7854348319999 66.89768231199986 265.70424506699993 66.90574829700006 265.72464032200025 66.93738341399985,2022-06-07 14:11:17.374,2022-06-07 14:19:03.626,"jw01027007001_02107_00001_mirimage, jw01027007001_02107_00002_mirimage, jw01027007001_02107_00003_mirimage, jw01027007001_02107_00004_mirimage",,True
1027,jw01027-o007_t005_miri_f1280w,image,science,MIRI/IMAGE,F1280W,No,Polygon 265.80371298999995 66.92879407300023 265.7832221270002 66.89716891499985 265.70203312599995 66.90523390600022 265.72242551299985 66.93686951800001,2022-06-07 14:21:44.537,2022-06-07 14:28:54.729,"jw01027007001_02109_00001_mirimage, jw01027007001_02109_00002_mirimage, jw01027007001_02109_00003_mirimage, jw01027007001_02109_00004_mirimage",,True
1027,jw01027-o007_t005_miri_f1500w,image,science,MIRI/IMAGE,F1500W,No,Polygon 265.80135562500004 66.928070358 265.7802832540001 66.89554268099972 265.69734731699987 66.90378019600016 265.7183162229998 66.93631885499994,2022-06-07 14:31:43.989,2022-06-07 15:23:15.590,"jw01027007001_0210b_00001_mirimage, jw01027007001_0210b_00002_mirimage, jw01027007001_0210b_00003_mirimage, jw01027007001_0210b_00004_mirimage, jw01027007001_0210d_00001_mirimage, jw01027007001_0210d_00002_mirimage, jw01027007001_0210d_00003_mirimage, jw01027007001_0210d_00004_mirimage",,True
1027,jw01027-o007_t005_miri_f560w,image,science,MIRI/IMAGE,F560W,No,Polygon 265.8059011670002 66.92929380399997 265.78540668899996 66.89766815700018 265.7042165130002 66.90573423400022 265.7246125129998 66.93737033700022,2022-06-07 13:43:43.462,2022-06-07 13:49:41.388,"jw01027007001_02101_00001_mirimage, jw01027007001_02101_00002_mirimage, jw01027007001_02101_00003_mirimage, jw01027007001_02101_00004_mirimage",,True
1027,jw01027-o007_t005_miri_f770w,image,science,MIRI/IMAGE,F770W,No,Polygon 265.8059062300001 66.92929122700025 265.7854116769998 66.8976655949999 265.70422134 66.90573172300007 265.7246174130002 66.93736781100003,2022-06-07 13:52:44.582,2022-06-07 13:58:48.139,"jw01027007001_02103_00001_mirimage, jw01027007001_02103_00002_mirimage, jw01027007001_02103_00003_mirimage, jw01027007001_02103_00004_mirimage",,True
1027,jw01027-o008_t006_miri_f1500w,image,science,MIRI/IMAGE,F1500W,No,Polygon 261.24709313000005 60.44465421100027 261.23513259100025 60.411090230000084 261.1668265159999 60.417000062999904 261.1787186569999 60.45057014900005,2022-06-07 15:44:41.247,2022-06-07 15:50:44.805,"jw01027008001_02101_00001_mirimage, jw01027008001_02101_00002_mirimage, jw01027008001_02101_00003_mirimage, jw01027008001_02101_00004_mirimage",,True
1027,jw01027-o008_t006_miri_f1800w,image,science,MIRI/IMAGE,F1800W,No,Polygon 261.2471383410002 60.44464901999978 261.23517564599973 60.41108279700027 261.1668677559997 60.41699346099976 261.1787620470003 60.45056579099998,2022-06-07 15:53:25.752,2022-06-07 16:01:20.188,"jw01027008001_02103_00001_mirimage, jw01027008001_02103_00002_mirimage, jw01027008001_02103_00003_mirimage, jw01027008001_02103_00004_mirimage",,True
1027,jw01027-o008_t006_miri_f2100w,image,science,MIRI/IMAGE,F2100W,No,Polygon 261.2471084299998 60.44463763299989 261.2351458000002 60.41107131299978 261.16683776100024 60.41698194399976 261.1787319860001 60.450554371,2022-06-07 16:04:03.951,2022-06-07 16:11:47.387,"jw01027008001_02105_00001_mirimage, jw01027008001_02105_00002_mirimage, jw01027008001_02105_00003_mirimage, jw01027008001_02105_00004_mirimage",,True
1027,jw01027-o008_t006_miri_f2550w,image,science,MIRI/IMAGE,F2550W,No,Polygon 261.24710307300023 60.444646343999835 261.235140726 60.41108059099989 261.1668328549998 60.416991163999924 261.178726799 60.450563024000004,2022-06-07 16:15:15.495,2022-06-07 16:30:50.746,"jw01027008001_02107_00001_mirimage, jw01027008001_02107_00002_mirimage, jw01027008001_02107_00003_mirimage, jw01027008001_02107_00004_mirimage",,True
1027,jw01027-o010_t006_miri_f560w-sub256,image,science,MIRI/IMAGE,F560W,No,Polygon 261.2284984139997 60.43448361300008 261.225342407 60.42555264999973 261.2073072099998 60.42710341899985 261.2104584120001 60.43603480800006,2022-06-07 17:11:33.350,2022-06-07 17:18:59.000,"jw01027010001_02101_00001_mirimage, jw01027010001_02101_00002_mirimage, jw01027010001_02101_00003_mirimage, jw01027010001_02101_00004_mirimage",,True
1027,jw01027-o012_t007_miri_f1000w-sub64,image,science,MIRI/IMAGE,F1000W,No,Polygon 268.1100949839998 60.397307155999854 268.10697230599976 60.394506612000264 268.1010110650001 60.396128493999754 268.1041333859998 60.39892917799987,2022-05-25 13:14:45.900,2022-05-25 13:19:07.679,"jw01027012001_02101_00001_mirimage, jw01027012001_02101_00002_mirimage, jw01027012001_02101_00003_mirimage, jw01027012001_02101_00004_mirimage",,True
1027,jw01027-o012_t007_miri_f1130w-sub64,image,science,MIRI/IMAGE,F1130W,No,Polygon 268.1101106900002 60.397302510000266 268.10698848000015 60.394502325999774 268.101027788 60.396124025 268.1041496409998 60.39892434800004,2022-05-25 13:21:50.818,2022-05-25 13:26:10.334,"jw01027012001_02103_00001_mirimage, jw01027012001_02103_00002_mirimage, jw01027012001_02103_00003_mirimage, jw01027012001_02103_00004_mirimage",,True
1027,jw01027-o012_t007_miri_f1280w-sub64,image,science,MIRI/IMAGE,F1280W,No,Polygon 268.1106103870001 60.397382936000014 268.10748834400005 60.39458295399983 268.1015281180002 60.396204549999986 268.104649804 60.39900466999994,2022-05-25 13:28:56.779,2022-05-25 13:33:15.678,"jw01027012001_02105_00001_mirimage, jw01027012001_02105_00002_mirimage, jw01027012001_02105_00003_mirimage, jw01027012001_02105_00004_mirimage",,True
1027,jw01027-o012_t007_miri_f1500w-sub64,image,science,MIRI/IMAGE,F1500W,No,Polygon 268.110190794 60.397373909000116 268.1070690480001 60.39457415199987 268.10110876800013 60.396195739000014 268.1042301569998 60.39899563499982,2022-05-25 13:36:09.931,2022-05-25 13:40:33.885,"jw01027012001_02107_00001_mirimage, jw01027012001_02107_00002_mirimage, jw01027012001_02107_00003_mirimage, jw01027012001_02107_00004_mirimage",,True
1027,jw01027-o014_t005_miri_f1000w,image,science,MIRI/IMAGE,F1000W,No,Polygon 265.81031198199975 66.92681697599973 265.7770993659998 66.8968992990002 265.7002733249999 66.90998754399976 265.73340952899974 66.93992127100016,2022-05-28 21:26:41.347,2022-05-28 21:32:39.336,"jw01027014001_02105_00001_mirimage, jw01027014001_02105_00002_mirimage, jw01027014001_02105_00003_mirimage, jw01027014001_02105_00004_mirimage",,True
1027,jw01027-o014_t005_miri_f1130w,image,science,MIRI/IMAGE,F1130W,No,Polygon 265.8103314979999 66.92681239199989 265.77711883800026 66.89689476800011 265.70029279500017 66.90998305799977 265.7334290419999 66.93991673300023,2022-05-28 21:35:25.851,2022-05-28 21:43:14.856,"jw01027014001_02107_00001_mirimage, jw01027014001_02107_00002_mirimage, jw01027014001_02107_00003_mirimage, jw01027014001_02107_00004_mirimage",,True
1027,jw01027-o014_t005_miri_f1280w,image,science,MIRI/IMAGE,F1280W,No,Polygon 265.8079346749998 66.92644620900018 265.77472566699987 66.89652823700014 265.69789931200023 66.909615381 265.731031905 66.93954940199993,2022-05-28 21:45:58.583,2022-05-28 21:53:05.959,"jw01027014001_02109_00001_mirimage, jw01027014001_02109_00002_mirimage, jw01027014001_02109_00003_mirimage, jw01027014001_02109_00004_mirimage",,True
1027,jw01027-o014_t005_miri_f1500w,image,science,MIRI/IMAGE,F1500W,No,Polygon 265.80530957700023 66.92588046000017 265.7711569749998 66.89510879699982 265.6926763520002 66.90847665100006 265.726748663 66.93926517599992,2022-05-28 21:56:00.787,2022-05-28 22:47:35.204,"jw01027014001_0210b_00001_mirimage, jw01027014001_0210b_00002_mirimage, jw01027014001_0210b_00003_mirimage, jw01027014001_0210b_00004_mirimage, jw01027014001_0210d_00001_mirimage, jw01027014001_0210d_00002_mirimage, jw01027014001_0210d_00003_mirimage, jw01027014001_0210d_00004_mirimage",,True
1027,jw01027-o014_t005_miri_f560w,image,science,MIRI/IMAGE,F560W,No,Polygon 265.81029882999997 66.92680027999984 265.77424174500004 66.89432185899976 265.69245111500004 66.90825611899983 265.72841988599976 66.94075309199974,2022-05-28 21:07:46.308,2022-05-28 22:56:34.276,"jw01027014001_02101_00001_mirimage, jw01027014001_02101_00002_mirimage, jw01027014001_02101_00003_mirimage, jw01027014001_02101_00004_mirimage, jw01027014001_0210f_00001_mirimage, jw01027014001_0210f_00002_mirimage, jw01027014001_0210f_00003_mirimage, jw01027014001_0210f_00004_mirimage",,True
1027,jw01027-o014_t005_miri_f770w,image,science,MIRI/IMAGE,F770W,No,Polygon 265.81030307999976 66.92679792400025 265.77709008800025 66.89687991999996 265.70026367800006 66.9099682530001 265.73340025700026 66.93990230799992,2022-05-28 21:16:53.059,2022-05-28 21:22:56.553,"jw01027014001_02103_00001_mirimage, jw01027014001_02103_00002_mirimage, jw01027014001_02103_00003_mirimage, jw01027014001_02103_00004_mirimage",,True
1027,jw01027-o015_t006_miri_f1000w-sub256,image,science,MIRI/IMAGE,F1000W,No,Polygon 261.2276355400002 60.43499164199977 261.22639896899994 60.425947085000004 261.2081328089998 60.42655398199998 261.20936432099984 60.435598707999944,2022-06-14 00:19:29.337,2022-06-14 00:24:02.828,"jw01027015001_02105_00001_mirimage, jw01027015001_02105_00002_mirimage, jw01027015001_02105_00003_mirimage, jw01027015001_02105_00004_mirimage",,True
1027,jw01027-o015_t006_miri_f1500w-sub256,image,science,MIRI/IMAGE,F1500W,No,Polygon 261.2260929140001 60.434330664999756 261.2248569510003 60.42528677999986 261.20659210399987 60.42589340500015 261.2078230080001 60.43493745799988,2022-06-14 00:27:14.232,2022-06-14 00:31:45.612,"jw01027015001_02107_00001_mirimage, jw01027015001_02107_00002_mirimage, jw01027015001_02107_00003_mirimage, jw01027015001_02107_00004_mirimage",,True
1027,jw01027-o015_t006_miri_f560w-sub256,image,science,MIRI/IMAGE,F560W,No,Polygon 261.2276367710001 60.43497432200013 261.2264002569999 60.42592990000013 261.2081350439998 60.42653674699977 261.20936649799995 60.435581338000006,2022-06-14 00:03:39.260,2022-06-14 00:08:11.853,"jw01027015001_02101_00001_mirimage, jw01027015001_02101_00002_mirimage, jw01027015001_02101_00003_mirimage, jw01027015001_02101_00004_mirimage",,True
1027,jw01027-o015_t006_miri_f770w-sub256,image,science,MIRI/IMAGE,F770W,No,Polygon 261.2276413630001 60.4349728319999 261.2264047330001 60.42592775500026 261.2081393460001 60.42653462099978 261.2093709160002 60.435579868000005,2022-06-14 00:11:19.020,2022-06-14 00:15:47.405,"jw01027015001_02103_00001_mirimage, jw01027015001_02103_00002_mirimage, jw01027015001_02103_00003_mirimage, jw01027015001_02103_00004_mirimage",,True
1028,jw01028-c1000_t001_miri_f560w,image,calibration,MIRI/IMAGE,F560W,No,Polygon 265.84108902400004 66.934189343 265.7748776650001 66.88403104300016 265.671503054 66.9049629500001 265.73755854799987 66.95516431399997,2022-05-24 20:12:31.579,2022-05-25 01:03:15.942,"jw01028001001_02101_00001_mirimage, jw01028001001_02101_00002_mirimage, jw01028001001_02101_00003_mirimage, jw01028001001_02101_00004_mirimage, jw01028001001_02101_00005_mirimage, jw01028001001_02101_00006_mirimage, jw01028001001_02101_00007_mirimage, jw01028001001_02101_00008_mirimage, jw01028001001_02101_00009_mirimage, jw01028001001_02101_00010_mirimage, jw01028001001_02101_00011_mirimage, jw01028001001_02101_00012_mirimage, jw01028001001_02101_00013_mirimage, jw01028001001_02101_00014_mirimage, jw01028001001_02101_00015_mirimage, jw01028001001_02101_00016_mirimage, jw01028002001_02101_00001_mirimage, jw01028002001_02101_00002_mirimage, jw01028002001_02101_00003_mirimage, jw01028002001_02101_00004_mirimage, jw01028002001_02101_00005_mirimage, jw01028002001_02101_00006_mirimage, jw01028002001_02101_00007_mirimage, jw01028002001_02101_00008_mirimage, jw01028002001_02101_00009_mirimage, jw01028002001_02101_00010_mirimage, jw01028002001_02101_00011_mirimage, jw01028002001_02101_00012_mirimage, jw01028002001_02101_00013_mirimage, jw01028002001_02101_00014_mirimage, jw01028002001_02101_00015_mirimage, jw01028002001_02101_00016_mirimage, jw01028003001_02101_00001_mirimage, jw01028003001_02101_00002_mirimage, jw01028003001_02101_00003_mirimage, jw01028003001_02101_00004_mirimage, jw01028003001_02101_00005_mirimage, jw01028003001_02101_00006_mirimage, jw01028003001_02101_00007_mirimage, jw01028003001_02101_00008_mirimage, jw01028003001_02101_00009_mirimage, jw01028003001_02101_00010_mirimage, jw01028003001_02101_00011_mirimage, jw01028003001_02101_00012_mirimage, jw01028003001_02101_00013_mirimage, jw01028003001_02101_00014_mirimage, jw01028003001_02101_00015_mirimage, jw01028003001_02101_00016_mirimage, jw01028004001_02101_00001_mirimage, jw01028004001_02101_00002_mirimage, jw01028004001_02101_00003_mirimage, jw01028004001_02101_00004_mirimage, jw01028004001_02101_00005_mirimage, jw01028004001_02101_00006_mirimage, jw01028004001_02101_00007_mirimage, jw01028004001_02101_00008_mirimage, jw01028004001_02101_00009_mirimage, jw01028004001_02101_00010_mirimage, jw01028004001_02101_00011_mirimage, jw01028004001_02101_00012_mirimage, jw01028004001_02101_00013_mirimage, jw01028004001_02101_00014_mirimage, jw01028004001_02101_00015_mirimage, jw01028004001_02101_00016_mirimage, jw01028005001_02101_00001_mirimage, jw01028005001_02101_00002_mirimage, jw01028005001_02101_00003_mirimage, jw01028005001_02101_00004_mirimage, jw01028005001_02101_00005_mirimage, jw01028005001_02101_00006_mirimage, jw01028005001_02101_00007_mirimage, jw01028005001_02101_00008_mirimage, jw01028005001_02101_00009_mirimage, jw01028005001_02101_00010_mirimage, jw01028005001_02101_00011_mirimage, jw01028005001_02101_00012_mirimage, jw01028005001_02101_00013_mirimage, jw01028005001_02101_00014_mirimage, jw01028005001_02101_00015_mirimage, jw01028005001_02101_00016_mirimage",,True
1028,jw01028-o001_t001_miri_f560w,image,calibration,MIRI/IMAGE,F560W,No,Polygon 265.8106788780002 66.92626871399993 265.77385432700015 66.89835879699983 265.701996409 66.91291085300014 265.7387606999999 66.94083741899983,2022-05-24 20:12:31.579,2022-05-24 21:02:25.972,"jw01028001001_02101_00001_mirimage, jw01028001001_02101_00002_mirimage, jw01028001001_02101_00003_mirimage, jw01028001001_02101_00004_mirimage, jw01028001001_02101_00005_mirimage, jw01028001001_02101_00006_mirimage, jw01028001001_02101_00007_mirimage, jw01028001001_02101_00008_mirimage, jw01028001001_02101_00009_mirimage, jw01028001001_02101_00010_mirimage, jw01028001001_02101_00011_mirimage, jw01028001001_02101_00012_mirimage, jw01028001001_02101_00013_mirimage, jw01028001001_02101_00014_mirimage, jw01028001001_02101_00015_mirimage, jw01028001001_02101_00016_mirimage",,True
1028,jw01028-o002_t001_miri_f560w,image,calibration,MIRI/IMAGE,F560W,No,Polygon 265.84104435000006 66.93419841599982 265.80423175699985 66.90628274200002 265.73233781000016 66.92082490299973 265.7690900409999 66.94875722499988,2022-05-24 21:12:42.007,2022-05-24 22:03:18.000,"jw01028002001_02101_00001_mirimage, jw01028002001_02101_00002_mirimage, jw01028002001_02101_00003_mirimage, jw01028002001_02101_00004_mirimage, jw01028002001_02101_00005_mirimage, jw01028002001_02101_00006_mirimage, jw01028002001_02101_00007_mirimage, jw01028002001_02101_00008_mirimage, jw01028002001_02101_00009_mirimage, jw01028002001_02101_00010_mirimage, jw01028002001_02101_00011_mirimage, jw01028002001_02101_00012_mirimage, jw01028002001_02101_00013_mirimage, jw01028002001_02101_00014_mirimage, jw01028002001_02101_00015_mirimage, jw01028002001_02101_00016_mirimage",,True
