Proposal,Observation,Filter,Moving,Image Intent,Polygon,Exp Start,Exp End,Asteroids,JPL Classification,S/N,JPL Phase Angle (Deg),JPL Sun-Asteroid Dist (AU),JPL Asteroid-JWST Dist (AU),JPL Diameter (km),JPL Geo Albedo,JPL Pos Uncertainty (Arcsec)
1837,jw01837004014_06101_00002_mirimage,F1800W,No,science,Polygon 150.10995656200015 2.1751107310000006 150.08205688999996 2.189413529000003 150.09618669000002 2.217480654000002 150.1241719410002 2.203459211999997,2023-01-01 23:05:23.752,2023-01-01 23:12:50.533,,,,,,,,,
1837,jw01837004014_08101_00001_mirimage,F1800W,No,science,Polygon 150.10964699300027 2.174736516999998 150.0817473349997 2.1890393280000002 150.09587714500023 2.217106446000002 150.12386238200017 2.203084991999998,2023-01-01 23:18:12.455,2023-01-01 23:25:39.236,,,,,,,,,
1837,jw01837004014_08101_00002_mirimage,F1800W,No,science,Polygon 150.1099565860002 2.1751107330000012 150.0820569089998 2.1894135199999987 150.09618669800025 2.21748065 150.12417195400005 2.2034592190000004,2023-01-01 23:27:02.503,2023-01-01 23:34:29.284,,,,,,,,,
1837,jw01837004015_02101_00001_mirimage,F770W,No,science,Polygon 150.08199967899984 2.165880770999999 150.05409944000002 2.1801838049999995 150.06822900199978 2.2082506830000015 150.09621462600006 2.1942295210000022,2023-01-01 20:38:27.271,2023-01-01 20:45:51.277,,,,,,,,,
1837,jw01837004015_02101_00002_mirimage,F770W,No,science,Polygon 150.0823101799998 2.166253925 150.05440981300006 2.180556721000001 150.06853913900022 2.208623718999998 150.09652488900022 2.1946027950000033,2023-01-01 20:47:14.567,2023-01-01 20:54:38.573,,,,,,,,,
1837,jw01837004015_04101_00001_mirimage,F770W,No,science,Polygon 150.082000644 2.165879573000001 150.05410027800008 2.1801823569999974 150.068229587 2.2082493600000017 150.0962153360002 2.194228449000001,2023-01-01 20:59:57.702,2023-01-01 21:07:21.708,,,,,,,,,
1837,jw01837004015_04101_00002_mirimage,F770W,No,science,Polygon 150.0823102189999 2.1662539239999994 150.05440984600017 2.180556709000002 150.06853916100005 2.2086237120000005 150.09652491600028 2.1946027999999993,2023-01-01 21:08:42.182,2023-01-01 21:16:06.188,,,,,,,,,
1837,jw01837004015_06101_00001_mirimage,F1800W,No,science,Polygon 150.08201463000006 2.165859145000001 150.05411487899985 2.1801614599999968 150.06824410499993 2.2082288309999987 150.09622942699988 2.194207876000002,2023-01-01 21:22:01.390,2023-01-01 21:29:28.171,,,,,,,,,
1837,jw01837004015_06101_00002_mirimage,F1800W,No,science,Polygon 150.08232406199997 2.166233633000001 150.0544243199998 2.1805359779999978 150.068553579 2.208603333999999 150.0965388940001 2.1945823480000004,2023-01-01 21:30:51.437,2023-01-01 21:38:18.218,,,,,,,,,
1837,jw01837004015_08101_00001_mirimage,F1800W,No,science,Polygon 150.08201471200005 2.165859083999998 150.05411494899982 2.180161375000001 150.06824415099987 2.2082287580000015 150.09622948499984 2.1942078259999978,2023-01-01 21:43:34.637,2023-01-01 21:51:01.418,,,,,,,,,
1837,jw01837004015_08101_00002_mirimage,F1800W,No,science,Polygon 150.08232415399982 2.166233543000002 150.054424398 2.180535859999999 150.0685536290003 2.2086032299999996 150.09653895700026 2.1945822730000026,2023-01-01 21:52:21.868,2023-01-01 21:59:48.649,,,,,,,,,
1837,jw01837004016_02101_00001_mirimage,F770W,No,science,Polygon 150.10925895100004 2.197995452000001 150.0813580859997 2.2122984220000026 150.095487888 2.240365329 150.12347414500007 2.2263442259999975,2023-01-01 23:46:53.052,2023-01-01 23:54:17.058,,,,,,,,,
1837,jw01837004016_02101_00002_mirimage,F770W,No,science,Polygon 150.10956856599984 2.1983698149999986 150.08166768999988 2.212672778000003 150.09579748900015 2.2407396880000015 150.12378375600002 2.226718593000002,2023-01-01 23:55:40.348,2023-01-02 00:03:04.354,,,,,,,,,
1837,jw01837004016_04101_00001_mirimage,F770W,No,science,Polygon 150.1092592270001 2.1979952530000015 150.08135834699974 2.2122981950000025 150.09548811999977 2.240365115 150.12347439100006 2.2263440419999987,2023-01-02 00:08:23.483,2023-01-02 00:15:47.489,,,,,,,,,
1837,jw01837004016_04101_00002_mirimage,F770W,No,science,Polygon 150.10956855999981 2.198369760999998 150.08166769299987 2.2126727389999976 150.0957975059998 2.2407396409999984 150.12378376500004 2.2267185309999986,2023-01-02 00:17:13.531,2023-01-02 00:24:37.537,,,,,,,,,
1837,jw01837004016_06101_00001_mirimage,F1800W,No,science,Polygon 150.1092732190002 2.197974675 150.08137296000012 2.212277155999999 150.09550265700017 2.240344439999997 150.1234884969998 2.226323314000002,2023-01-02 00:30:27.171,2023-01-02 00:37:53.952,,,,,,,,,
1837,jw01837004016_06101_00002_mirimage,F1800W,No,science,Polygon 150.10958287399987 2.198348945999998 150.08168259800016 2.212651405999999 150.09581227700016 2.2407187010000027 150.12379813499984 2.226697595999999,2023-01-02 00:39:14.466,2023-01-02 00:46:41.247,,,,,,,,,
1837,jw01837004016_08101_00001_mirimage,F1800W,No,science,Polygon 150.10927329200015 2.197974556000001 150.0813730330001 2.2122770339999978 150.09550272700014 2.2403443190000023 150.12348856800017 2.226323195000002,2023-01-02 00:52:05.922,2023-01-02 00:59:32.703,,,,,,,,,
1837,jw01837004016_08101_00002_mirimage,F1800W,No,science,Polygon 150.10958274699976 2.198348969999997 150.08168248800027 2.2126514609999997 150.09581219899997 2.2407187390000014 150.12379804 2.2266976020000016,2023-01-02 01:00:55.969,2023-01-02 01:08:22.750,,,,,,,,,
1837,jw01837004017_02101_00001_mirimage,F770W,No,science,Polygon 150.0809748480002 2.235530710999999 150.0530730779999 2.249833294000001 150.0672028509999 2.277900394000001 150.0951900169998 2.2638796750000028,2023-01-02 01:21:50.327,2023-01-02 01:29:14.333,,,,,,,,,
1837,jw01837004017_02101_00002_mirimage,F770W,No,science,Polygon 150.08128421300017 2.2359053059999985 150.0533824620003 2.250207938999999 150.06751228800007 2.278275012999999 150.09549943700029 2.2642542440000026,2023-01-02 01:30:34.806,2023-01-02 01:37:58.812,,,,,,,,,
1837,jw01837004017_04101_00001_mirimage,F770W,No,science,Polygon 150.08097464599993 2.2355309300000012 150.05307289400022 2.249833548000001 150.06720270199995 2.277900629999999 150.0951898499998 2.263879876000003,2023-01-02 01:43:23.510,2023-01-02 01:50:47.516,,,,,,,,,
1837,jw01837004017_04101_00002_mirimage,F770W,No,science,Polygon 150.08128401799974 2.235905565000001 150.05338229000006 2.2502082410000024 150.06751216000012 2.2782752929999988 150.09549928600012 2.2642544810000005,2023-01-02 01:52:10.805,2023-01-02 01:59:34.811,,,,,,,,,
1837,jw01837004017_06101_00001_mirimage,F1800W,No,science,Polygon 150.08098854099995 2.2355106120000023 150.0530874180002 2.2498127829999994 150.06721716299978 2.2778802220000016 150.0952038740001 2.263859402,2023-01-02 02:05:32.829,2023-01-02 02:12:59.610,,,,,,,,,
1837,jw01837004017_06101_00002_mirimage,F1800W,No,science,Polygon 150.08129813300008 2.235884962 150.05339700400032 2.2501871359999983 150.0675267560003 2.2782545719999994 150.09551347300004 2.264233749000002,2023-01-02 02:14:22.877,2023-01-02 02:21:49.658,,,,,,,,,
1837,jw01837004017_08101_00001_mirimage,F1800W,No,science,Polygon 150.08098841699987 2.23551082 150.05308730900012 2.2498130199999977 150.06721708299997 2.277880442999999 150.09520377900026 2.2638595940000017,2023-01-02 02:27:14.332,2023-01-02 02:34:41.113,,,,,,,,,
1837,jw01837004017_08101_00002_mirimage,F1800W,No,science,Polygon 150.0812980990002 2.2358850269999992 150.0533969710002 2.250187203999999 150.0675267260002 2.278254638999999 150.0955134409998 2.264233813000001,2023-01-02 02:36:04.379,2023-01-02 02:43:31.160,,,,,,,,,
1837,jw01837004018_02101_00001_mirimage,F770W,No,science,Polygon 150.10792451400005 2.2908436430000028 150.08002202099973 2.3051468939999986 150.09415300899977 2.3332136550000024 150.12214091799984 2.319192260000001,2023-01-02 02:57:26.513,2023-01-02 03:04:50.519,,,,,,,,,
1837,jw01837004018_02101_00002_mirimage,F770W,No,science,Polygon 150.1082345640003 2.2912173150000026 150.08033199800002 2.3055204349999996 150.0944628580001 2.3335872620000027 150.12245084000014 2.319565998,2023-01-02 03:06:13.745,2023-01-02 03:13:37.751,,,,,,,,,
1837,jw01837004018_04101_00001_mirimage,F770W,No,science,Polygon 150.107925055 2.2908429399999997 150.0800224840001 2.305146037999999 150.0941533179999 2.333212876000001 150.1221413039998 2.3191916350000024,2023-01-02 03:18:59.696,2023-01-02 03:26:23.702,,,,,,,,,
1837,jw01837004018_04101_00002_mirimage,F770W,No,science,Polygon 150.10823456500012 2.2912173680000016 150.0803319989998 2.30552049 150.09446286100012 2.3335873160000027 150.1224508419998 2.3195660499999993,2023-01-02 03:27:46.927,2023-01-02 03:35:10.933,,,,,,,,,
1837,jw01837004018_06101_00001_mirimage,F1800W,No,science,Polygon 150.10793869400018 2.290822965999999 150.0800367869999 2.3051256879999977 150.09416762999976 2.333192847 150.12215514300007 2.319171467999999,2023-01-02 03:41:06.200,2023-01-02 03:48:32.981,,,,,,,,,
1837,jw01837004018_06101_00002_mirimage,F1800W,No,science,Polygon 150.10824834400023 2.2911972060000014 150.08034642199993 2.3054999119999984 150.09447725199996 2.333567077999998 150.12246477999975 2.319545714999999,2023-01-02 03:49:58.999,2023-01-02 03:57:25.780,,,,,,,,,
1837,jw01837004018_08101_00001_mirimage,F1800W,No,science,Polygon 150.10793892899997 2.2908226520000023 150.0800369849998 2.305125299999997 150.09416775399987 2.333192495999999 150.12215530300026 2.319171190000001,2023-01-02 04:02:47.702,2023-01-02 04:10:14.483,,,,,,,,,
1837,jw01837004018_08101_00002_mirimage,F1800W,No,science,Polygon 150.1082483690001 2.291197196000003 150.0803464409998 2.3054998890000005 150.09447725799998 2.3335670610000028 150.1224647919998 2.319545711000003,2023-01-02 04:11:34.998,2023-01-02 04:19:01.779,,,,,,,,,
1837,jw01837004019_02101_00001_mirimage,F770W,No,science,Polygon 150.05262355200006 2.273109263999999 150.02472076900006 2.287411135 150.03885019200024 2.315478521000002 150.06683837299997 2.3014585119999986,2023-01-03 21:35:01.395,2023-01-03 21:42:25.401,,,,,,,,,
1837,jw01837004019_02101_00002_mirimage,F770W,No,science,Polygon 150.05293389200006 2.273483072 150.02503104400023 2.2877848289999974 150.03916035499978 2.3158522730000017 150.06714860099987 2.3018323780000007,2023-01-03 21:43:45.939,2023-01-03 21:51:09.945,,,,,,,,,
1837,jw01837004019_04101_00001_mirimage,F770W,No,science,Polygon 150.05262406899993 2.273108788000002 150.02472125100022 2.287410587 150.03885060200022 2.3154780090000004 150.06683881800026 2.3014580709999986,2023-01-03 21:56:31.826,2023-01-03 22:03:55.832,,,,,,,,,
1837,jw01837004019_04101_00002_mirimage,F770W,No,science,Polygon 150.05293352700016 2.273483331000002 150.02503071499987 2.2877851559999995 150.0391600950001 2.315852564 150.06714830599995 2.301832600999999,2023-01-03 22:05:21.874,2023-01-03 22:12:45.880,,,,,,,,,
1837,jw01837004019_06101_00001_mirimage,F1800W,No,science,Polygon 150.05263832299985 2.2730880530000017 150.02473610600018 2.2873893559999994 150.03886534399973 2.3154571599999976 150.06685314899997 2.301437206,2023-01-03 22:16:33.466,2023-01-03 22:24:00.247,,,,,,,,,
1837,jw01837004019_06101_00002_mirimage,F1800W,No,science,Polygon 150.05294787800008 2.2734624850000005 150.02504565799984 2.287763796000001 150.03917490799998 2.315831594999997 150.0671627160002 2.301811633000002,2023-01-03 22:25:26.265,2023-01-03 22:32:53.046,,,,,,,,,
1837,jw01837004019_08101_00001_mirimage,F1800W,No,science,Polygon 150.05263844499976 2.2730880280000028 150.0247362310001 2.287389336000002 150.03886547399986 2.3154571359999987 150.06685327600007 2.3014371769999995,2023-01-03 22:35:39.577,2023-01-03 22:43:06.358,,,,,,,,,
1837,jw01837004019_08101_00002_mirimage,F1800W,No,science,Polygon 150.05294774299978 2.273462549999999 150.02504554100014 2.2877638939999976 150.0391748239998 2.3158316759999975 150.06716261399998 2.3018116799999992,2023-01-03 22:44:29.624,2023-01-03 22:51:56.405,,,,,,,,,
1837,jw01837004020_02101_00001_mirimage,F770W,No,science,Polygon 150.07994917800016 2.305181792000001 150.05204595800006 2.319484159000002 150.06617619800025 2.3475513599999998 150.0941648289999 2.333530849999999,2023-01-02 07:18:48.610,2023-01-02 07:26:12.616,,,,,,,,,
1837,jw01837004020_02101_00002_mirimage,F770W,No,science,Polygon 150.08025782900017 2.3055573329999994 150.05235472700016 2.319859944000002 150.06648521700018 2.347927020999997 150.09447373199993 2.333906266000001,2023-01-02 07:27:38.657,2023-01-02 07:35:02.663,,,,,,,,,
1837,jw01837004020_04101_00001_mirimage,F770W,No,science,Polygon 150.07994812199996 2.305183225000002 150.05204504600022 2.3194858690000015 150.0661755649999 2.3475529290000012 150.09416405600018 2.3335321410000023,2023-01-02 07:40:21.793,2023-01-02 07:47:45.799,,,,,,,,,
1837,jw01837004020_04101_00002_mirimage,F770W,No,science,Polygon 150.0802576729998 2.305557608000002 150.05235459499985 2.319860262 150.06648512900014 2.3479273169999986 150.09447362100025 2.333906518,2023-01-02 07:49:09.088,2023-01-02 07:56:33.094,,,,,,,,,
1837,jw01837004020_06101_00001_mirimage,F1800W,No,science,Polygon 150.07996207499997 2.305162842999999 150.05205961900012 2.3194650270000015 150.06619006300016 2.347532451000003 150.09417812299986 2.3335116089999977,2023-01-02 08:02:25.544,2023-01-02 08:09:52.325,,,,,,,,,
1837,jw01837004020_06101_00002_mirimage,F1800W,No,science,Polygon 150.08027176599973 2.3055370280000007 150.05236928800002 2.3198391830000022 150.06649970700022 2.347906620999998 150.09448778899977 2.3338858079999993,2023-01-02 08:11:21.096,2023-01-02 08:18:47.877,,,,,,,,,
1837,jw01837004020_08101_00001_mirimage,F1800W,No,science,Polygon 150.0799621440001 2.305162773999998 150.05205967700005 2.3194649340000018 150.06619009600027 2.347532369000002 150.09417816700017 2.3335115510000013,2023-01-02 08:24:18.183,2023-01-02 08:31:44.964,,,,,,,,,
1837,jw01837004020_08101_00002_mirimage,F1800W,No,science,Polygon 150.08027179899983 2.305536988 150.0523693129999 2.319839125 150.06649971300027 2.3479065719999994 150.094487803 2.333885776999997,2023-01-02 08:33:05.415,2023-01-02 08:40:32.196,,,,,,,,,
1837,jw01837004021_02101_00001_mirimage,F770W,No,science,Polygon 150.05299817300025 2.2498707840000027 150.02509594999998 2.2641729899999974 150.03922548300005 2.2922402669999986 150.06721310199984 2.2782199240000014,2023-01-02 09:16:06.299,2023-01-02 09:23:30.305,,,,,,,,,
1837,jw01837004021_02101_00002_mirimage,F770W,No,science,Polygon 150.05330878100008 2.2502441590000006 150.02540643299992 2.2645461360000003 150.039535738 2.292613529 150.06752348000006 2.278593416999998,2023-01-02 09:24:50.778,2023-01-02 09:32:14.784,,,,,,,,,
1837,jw01837004021_04101_00001_mirimage,F770W,No,science,Polygon 150.05299907800025 2.2498700019999998 150.02509675199994 2.2641720080000005 150.03922608299973 2.292239384999999 150.06721380299993 2.2782192440000015,2023-01-02 09:37:36.730,2023-01-02 09:45:00.736,,,,,,,,,
1837,jw01837004021_04101_00002_mirimage,F770W,No,science,Polygon 150.0533085969998 2.2502443750000016 150.0254062689999 2.264546388 150.0395356100001 2.2926137620000024 150.0675233340001 2.2785936130000017,2023-01-02 09:46:26.713,2023-01-02 09:53:50.719,,,,,,,,,
1837,jw01837004021_06101_00001_mirimage,F1800W,No,science,Polygon 150.05301327100022 2.2498493620000004 150.02511153999998 2.264150855999999 150.039240742 2.292218622999999 150.06722805699985 2.2781984810000018,2023-01-02 09:59:45.985,2023-01-02 10:07:12.766,,,,,,,,,
1837,jw01837004021_06101_00002_mirimage,F1800W,No,science,Polygon 150.05332272899983 2.250223804999998 150.0254209999998 2.2645253169999986 150.03955022500008 2.292593075 150.06753753800027 2.278572914,2023-01-02 10:08:36.033,2023-01-02 10:16:02.814,,,,,,,,,
1837,jw01837004021_08101_00001_mirimage,F1800W,No,science,Polygon 150.05301320800007 2.2498494629999977 150.02511148200003 2.2641509660000008 150.0392406939999 2.292218727999998 150.0672280040001 2.278198576000002,2023-01-02 10:21:19.168,2023-01-02 10:28:45.949,,,,,,,,,
1837,jw01837004021_08101_00002_mirimage,F1800W,No,science,Polygon 150.0533225889999 2.2502239990000006 150.02542087499987 2.2645255390000023 150.03955012800003 2.292593281999997 150.06753742600023 2.2785730930000025,2023-01-02 10:30:09.216,2023-01-02 10:37:35.997,,,,,,,,,
1837,jw01837004022_02101_00001_mirimage,F770W,No,science,Polygon 150.05402697899999 2.1802176239999977 150.0261259669999 2.19451962 150.0402546199998 2.2225869989999993 150.06824100999998 2.2085668749999976,2023-01-02 10:55:54.965,2023-01-02 11:03:18.971,['2020 OY111'],['Main-Belt Asteroid'],['5.264'],['14.1666'],['3.13633809'],['2.40865355'],['NA'],['NA'],[0.949]
1837,jw01837004022_02101_00002_mirimage,F770W,No,science,Polygon 150.054336274 2.1805923309999993 150.02643529700018 2.1948944090000024 150.0405640350001 2.2229617460000006 150.0685503909998 2.2089415399999983,2023-01-02 11:04:39.445,2023-01-02 11:12:03.451,['2020 OY111'],['Main-Belt Asteroid'],['5.383'],['14.1653'],['3.13633870'],['2.40858804'],['NA'],['NA'],[0.949]
1837,jw01837004022_04101_00001_mirimage,F770W,No,science,Polygon 150.05402699600023 2.180217664999998 150.02612598199997 2.194519657999999 150.04025463100004 2.2225870379999986 150.068241022 2.208566916999999,2023-01-02 11:17:28.148,2023-01-02 11:24:52.154,['2020 OY111'],['Main-Belt Asteroid'],['5.668'],['14.1634'],['3.13633959'],['2.40849203'],['NA'],['NA'],[0.949]
1837,jw01837004022_04101_00002_mirimage,F770W,No,science,Polygon 150.05433631000008 2.1805923100000015 150.02643532500005 2.194894371999998 150.04056404799994 2.222961717 150.06855041100002 2.208941526999999,2023-01-02 11:26:18.195,2023-01-02 11:33:42.201,['2020 OY111'],['Main-Belt Asteroid'],['7.169'],['14.1620'],['3.13634021'],['2.40842584'],['NA'],['NA'],[0.949]
1837,jw01837004022_06101_00001_mirimage,F1800W,No,science,Polygon 150.05404071 2.1801975999999987 150.02614035300013 2.194499203999999 150.04026899799982 2.2225669110000013 150.068254923 2.2085466670000002,2023-01-02 11:39:34.652,2023-01-02 11:47:01.433,['2020 OY111'],['Main-Belt Asteroid'],['11.645'],['14.1601'],['3.13634114'],['2.40832640'],['NA'],['NA'],[0.949]
1837,jw01837004022_06101_00002_mirimage,F1800W,No,science,Polygon 150.0543502410002 2.1805719389999974 150.02644987900007 2.1948735439999982 150.04057852800017 2.2229412500000003 150.06856445899984 2.208921003999998,2023-01-02 11:48:24.699,2023-01-02 11:55:51.480,['2020 OY111'],['Main-Belt Asteroid'],['11.911'],['14.1588'],['3.13634175'],['2.40826022'],['NA'],['NA'],[0.949]
1837,jw01837004022_08101_00001_mirimage,F1800W,No,science,Polygon 150.054040701 2.1801976549999993 150.0261403440001 2.1944992589999996 150.04026898799995 2.222566966000002 150.0682549130002 2.208546722000001,2023-01-02 12:01:18.970,2023-01-02 12:08:45.751,['2020 OY111'],['Main-Belt Asteroid'],['10.646'],['14.1568'],['3.13634265'],['2.40816357'],['NA'],['NA'],[0.949]
1837,jw01837004022_08101_00002_mirimage,F1800W,No,science,Polygon 150.05435027800007 2.1805719090000015 150.02644990600015 2.1948734960000005 150.040578538 2.2229412110000006 150.06856447699988 2.2089209830000005,2023-01-02 12:10:09.018,2023-01-02 12:17:35.799,['2020 OY111'],['Main-Belt Asteroid'],['11.445'],['14.1555'],['3.13634327'],['2.40809742'],['NA'],['NA'],[0.949]
1837,jw01837004023_02101_00001_mirimage,F770W,No,science,Polygon 150.10826676599996 2.267625299000001 150.0803646320001 2.281928337999998 150.09449517700006 2.3099951910000014 150.12248272100024 2.2959740109999998,2023-01-02 12:34:48.143,2023-01-02 12:42:12.149,,,,,,,,,
1837,jw01837004023_02101_00002_mirimage,F770W,No,science,Polygon 150.10857705400002 2.2679985580000013 150.08067479800025 2.2823013750000003 150.09480512299987 2.3103683399999997 150.12279278599993 2.2963473830000023,2023-01-02 12:43:38.191,2023-01-02 12:51:02.197,,,,,,,,,
1837,jw01837004023_04101_00001_mirimage,F770W,No,science,Polygon 150.1082674619999 2.2676242970000016 150.08036521399978 2.281927115000001 150.09449553599995 2.309994079 150.12248319099982 2.295973121000002,2023-01-02 12:56:24.078,2023-01-02 13:03:48.084,,,,,,,,,
1837,jw01837004023_04101_00002_mirimage,F770W,No,science,Polygon 150.1085769269999 2.267998774000002 150.08067469099979 2.2823016269999994 150.09480505200008 2.3103685720000016 150.1227926960003 2.2963475790000003,2023-01-02 13:05:08.622,2023-01-02 13:12:32.628,,,,,,,,,
1837,jw01837004023_06101_00001_mirimage,F1800W,No,science,Polygon 150.10828137100012 2.2676039169999993 150.08037974500013 2.2819062760000026 150.09450999299992 2.3099736030000018 150.12249721599994 2.295952589999998,2023-01-02 13:18:27.830,2023-01-02 13:25:54.611,,,,,,,,,
1837,jw01837004023_06101_00002_mirimage,F1800W,No,science,Polygon 150.1085909330002 2.267978296999998 150.0806893070002 2.282280670000002 150.09481957300002 2.310347988999998 150.12280679600005 2.296326963,2023-01-02 13:27:20.629,2023-01-02 13:34:47.410,,,,,,,,,
1837,jw01837004023_08101_00001_mirimage,F1800W,No,science,Polygon 150.10828139399982 2.2676039250000026 150.0803797630002 2.2819062740000016 150.09451000100015 2.309973604999997 150.12249722899978 2.2959526019999976,2023-01-02 13:40:14.900,2023-01-02 13:47:41.681,,,,,,,,,
1837,jw01837004023_08101_00002_mirimage,F1800W,No,science,Polygon 150.10859087200024 2.2679784140000026 150.08068925399988 2.282280801 150.09481953399995 2.310348111999999 150.12280674899975 2.296327072000001,2023-01-02 13:49:07.700,2023-01-02 13:56:34.481,,,,,,,,,
1837,jw01837004024_02101_00001_mirimage,F770W,No,science,Polygon 150.08025822899978 2.2819870210000013 150.05235545199977 2.2962893429999998 150.06648541599986 2.3243565550000023 150.09447359899983 2.3103360919999982,2023-01-02 14:09:31.530,2023-01-02 14:16:55.536,,,,,,,,,
1837,jw01837004024_02101_00002_mirimage,F770W,No,science,Polygon 150.08056740600028 2.2823617739999995 150.05266466000012 2.296664172000002 150.06679470499984 2.324731344999999 150.09478285699993 2.3107108069999978,2023-01-02 14:18:16.009,2023-01-02 14:25:40.015,,,,,,,,,
1837,jw01837004024_04101_00001_mirimage,F770W,No,science,Polygon 150.0802580339999 2.2819871410000006 150.05235528199975 2.2962895109999977 150.06648529499978 2.3243566980000003 150.09447345299986 2.3103361879999995,2023-01-02 14:30:59.209,2023-01-02 14:38:23.215,,,,,,,,,
1837,jw01837004024_04101_00002_mirimage,F770W,No,science,Polygon 150.08056760499997 2.2823615410000024 150.052664846 2.2966639119999996 150.06679486299984 2.324731098000002 150.09478302799977 2.310710587000001,2023-01-02 14:39:49.256,2023-01-02 14:47:13.262,,,,,,,,,
1837,jw01837004024_06101_00001_mirimage,F1800W,No,science,Polygon 150.08027187099998 2.2819667530000007 150.05236975699978 2.2962686979999987 150.06649972999992 2.32433623 150.0944874399997 2.3103156310000013,2023-01-02 14:53:08.464,2023-01-02 15:00:35.245,,,,,,,,,
1837,jw01837004024_06101_00002_mirimage,F1800W,No,science,Polygon 150.08058148199996 2.2823411059999996 150.05267935700013 2.2966430429999996 150.06680932500007 2.3247105789999973 150.09479704600008 2.3106899890000028,2023-01-02 15:02:01.264,2023-01-02 15:09:28.045,,,,,,,,,
1837,jw01837004024_08101_00001_mirimage,F1800W,No,science,Polygon 150.08027205500022 2.2819665260000006 150.052369929 2.2962684469999997 150.06649987700024 2.3243359910000008 150.09448759799972 2.3103154170000013,2023-01-02 15:14:55.535,2023-01-02 15:22:22.316,,,,,,,,,
1837,jw01837004024_08101_00002_mirimage,F1800W,No,science,Polygon 150.0805815769998 2.282340934 150.05267944800013 2.2966428600000013 150.06680940499984 2.324710402000002 150.0947971310001 2.3106898209999995,2023-01-02 15:23:42.830,2023-01-02 15:31:09.611,,,,,,,,,
1837,jw01837014001_06101_00001_mirimage,F1800W,No,science,Polygon 34.36806869100002 -5.298170481000001 34.33724683000002 -5.304493982999999 34.330635668000006 -5.273772414 34.361345461999996 -5.267176422000001,2022-07-29 14:40:35.164,2022-07-29 14:48:01.945,,,,,,,,,
1837,jw01837014001_06101_00002_mirimage,F1800W,No,science,Polygon 34.368075136999984 -5.297685106 34.337253302000015 -5.304008618000002 34.330642136 -5.273287050999998 34.36135190400003 -5.266691048999999,2022-07-29 14:49:25.211,2022-07-29 14:56:51.992,['2020 KH20'],['Main-Belt Asteroid'],['2.706'],['14.7219'],['4.01919684'],['3.78818327'],['NA'],['NA'],[414.824]
1837,jw01837014001_08101_00001_mirimage,F1800W,No,science,Polygon 34.36806901200003 -5.2981704979999975 34.337247166000004 -5.304494070000001 34.330635935000004 -5.273772515999998 34.36134571300003 -5.267176455000003,2022-07-29 15:02:22.235,2022-07-29 15:09:49.016,['2020 KH20'],['Main-Belt Asteroid'],['1.859'],['14.7217'],['4.01920403'],['3.78806180'],['NA'],['NA'],[414.839]
1837,jw01837014001_08101_00002_mirimage,F1800W,No,science,Polygon 34.36807541200002 -5.297685126999997 34.337253589999996 -5.3040086990000015 34.33064236299998 -5.273287145999999 34.36135211799999 -5.266691083000002,2022-07-29 15:11:15.034,2022-07-29 15:18:41.815,['2020 KH20'],['Main-Belt Asteroid'],['2.474'],['14.7215'],['4.01920896'],['3.78797852'],['NA'],['NA'],[414.85]
1837,jw01837023001_02101_00001_mirimage,F770W,No,science,Polygon 34.36261335400001 -5.278535775000001 34.33170615299999 -5.284430736999997 34.32552632300003 -5.253620603000001 34.35632481299999 -5.247451333000001,2022-07-29 15:42:36.591,2022-07-29 15:50:00.597,['2020 KH20'],['Main-Belt Asteroid'],['2.404'],['14.7210'],['4.01922636'],['3.78768439'],['NA'],['NA'],[414.889]
1837,jw01837023001_02101_00002_mirimage,F770W,No,science,Polygon 34.362624974999996 -5.27805051 34.33171775299998 -5.283945239000001 34.325538162000015 -5.253135059000001 34.35633667400001 -5.246966020999998,2022-07-29 15:51:23.823,2022-07-29 15:58:47.829,['2020 KH20'],['Main-Belt Asteroid'],['2.434'],['14.7208'],['4.01923124'],['3.78760198'],['NA'],['NA'],[414.9]
1837,jw01837023001_04101_00001_mirimage,F770W,No,science,Polygon 34.36261184499998 -5.278535771 34.33170459799999 -5.284430494000003 34.32552500800001 -5.2536203130000025 34.35632354599997 -5.247451281000003,2022-07-29 16:04:07.022,2022-07-29 16:11:31.028,['2020 KH20'],['Main-Belt Asteroid'],['26.685'],['14.7206'],['4.01923830'],['3.78748268'],['NA'],['NA'],[414.915]
1837,jw01837023001_04101_00002_mirimage,F770W,No,science,Polygon 34.36262505200002 -5.278050562000001 34.33171782900002 -5.283945285999998 34.325538244000015 -5.253135104999998 34.356336757 -5.246966072000003,2022-07-29 16:12:54.253,2022-07-29 16:20:18.259,['2020 KH20'],['Main-Belt Asteroid'],['25.261'],['14.7204'],['4.01924318'],['3.78740027'],['NA'],['NA'],[414.926]
1837,jw01837023001_06101_00001_mirimage,F1800W,No,science,Polygon 34.362635592000004 -5.278543275000001 34.33172911700002 -5.284437970999998 34.325549252000016 -5.253627546999998 34.35634748499999 -5.247458831000001,2022-07-29 16:26:13.462,2022-07-29 16:33:40.243,['2020 KH20'],['Main-Belt Asteroid'],['2.554'],['14.7202'],['4.01925057'],['3.78727535'],['NA'],['NA'],[414.943]
