Proposal,Observation,Instrument,Filter,Moving,Polygon,Exp Start,Exp End,Asteroids
3535,jw03535-o004_t005_miri_f560w,MIRI,F560W,No,Polygon 155.88486328499977 19.860986904000004 155.91482518800018 19.847155300000004 155.89997579699994 19.818698382000008 155.87001796899975 19.832527507000016,2024-05-22 22:59:32.609,2024-05-22 23:08:22.639,
3535,jw03535-o004_t005_miri_f770w,MIRI,F770W,No,Polygon 155.88486559800003 19.860988921000004 155.91482755299978 19.847157415000023 155.899978266 19.818700447999984 155.8700203870002 19.832529474999976,2024-05-22 23:14:09.536,2024-05-22 23:22:56.814,
3535,jw03535-o005_t002_miri_f1130w,MIRI,F1130W,No,Polygon 155.84696593100003 19.873839816999983 155.8769551120002 19.860055924000015 155.86215572700021 19.831575409999978 155.83217064300004 19.84535683000002,2024-05-23 00:51:25.509,2024-05-23 01:15:28.603,
3535,jw03535-o005_t002_miri_f560w,MIRI,F560W,No,Polygon 155.84697705600007 19.873826904999984 155.87696627899976 19.860043097000027 155.86216698600018 19.831562541999986 155.83218185999993 19.845343875999983,2024-05-22 23:59:15.186,2024-05-23 00:18:49.055,
3535,jw03535-o005_t002_miri_f770w,MIRI,F770W,No,Polygon 155.84698056000022 19.873827805000026 155.87696973300024 19.860043899999976 155.8621703360002 19.831563392000007 155.83218526000022 19.845344824000023,2024-05-23 00:24:55.408,2024-05-23 00:44:18.141,
3535,jw03535-o007_t006_miri_f1130w,MIRI,F1130W,No,Polygon 349.5523476330001 -42.336675825000015 349.585881511 -42.317417645000006 349.6121989970001 -42.342446144 349.5786598290001 -42.36171199099997,2023-10-31 08:43:27.616,2023-10-31 08:56:05.173,
3535,jw03535-o007_t006_miri_f560w,MIRI,F560W,No,Polygon 349.5523731409998 -42.336670907000006 349.58590728400014 -42.31741298299998 349.6122244199998 -42.342441680999976 349.57868498600016 -42.361707274000025,2023-10-31 08:16:01.961,2023-10-31 08:23:14.871,
3535,jw03535-o007_t006_miri_f770w,MIRI,F770W,No,Polygon 349.5523703499998 -42.33666863399999 349.58590421900027 -42.31741044900001 349.6122217090002 -42.34243894299997 349.5786825500002 -42.36170479600001,2023-10-31 08:29:10.056,2023-10-31 08:36:28.534,
3535,jw03535-o008_t003_miri_f1130w,MIRI,F1130W,No,Polygon 349.57068213499997 -42.39239434000003 349.604247438 -42.373137757999984 349.6306117159999 -42.39819181900002 349.59704110000007 -42.41745609099997,2023-10-31 09:59:15.963,2023-10-31 10:26:27.760,
3535,jw03535-o008_t003_miri_f560w,MIRI,F560W,No,Polygon 349.5707303019999 -42.392414218999974 349.60429563400027 -42.37315765399999 349.6306342919998 -42.398187406000005 349.5970636530003 -42.417451653999976,2023-10-31 09:11:59.845,2023-10-31 09:28:27.763,
3535,jw03535-o008_t003_miri_f770w,MIRI,F770W,No,Polygon 349.57036750999987 -42.392540916 349.6042951049997 -42.373076400000016 349.63068512100006 -42.398154691999984 349.59675215000027 -42.41762698899997,2023-10-31 09:34:56.292,2023-10-31 09:51:18.642,
3547,jw03547-o001_t001_miri_f560w,MIRI,F560W,No,Polygon 334.3572309740002 0.2843704220000001 334.3878518490001 0.2912896029999999 334.39483896399975 0.260368609 334.3642181640001 0.25344944500000005,2023-11-07 21:07:24.581,2023-11-08 01:37:45.024,
3558,jw03558-o005_t001_miri_f1500w,MIRI,F1500W,No,Polygon 233.60835614800015 -10.708602643999988 233.63967814099973 -10.722863257000006 233.62499281999987 -10.754002825000024 233.59366829400028 -10.73974074299999,2024-07-08 22:31:48.172,2024-07-08 22:36:53.375,
3558,jw03558-o005_t001_miri_f1800w,MIRI,F1800W,No,Polygon 233.60836619999975 -10.708581857000025 233.63968825799975 -10.722842328999997 233.62500308299985 -10.753981962000017 233.59367849199987 -10.739720021000025,2024-07-08 22:39:56.551,2024-07-08 22:45:35.103,
3558,jw03558-o005_t001_miri_f2100w,MIRI,F2100W,No,Polygon 233.6083734399999 -10.708598685999977 233.63969549199987 -10.72285917100002 233.62501030299973 -10.753998798000023 233.59368571699994 -10.739736842999983,2024-07-08 22:49:58.790,2024-07-08 23:00:14.846,
3571,jw03571-o001_t001_miri_f1000w,MIRI,F1000W,No,Polygon 266.4525736459999 -29.00484134600001 266.4145872140002 -29.000134386999978 266.41987442499976 -28.967522298 266.4578491219999 -28.972227772999982,2024-04-28 15:26:40.685,2024-04-28 15:51:11.493,
3571,jw03571-o001_t001_miri_f1280w,MIRI,F1280W,No,Polygon 266.4533046170001 -29.005618124999987 266.41367851200016 -29.000707793999972 266.4191887699999 -28.966722946000022 266.4588021170002 -28.971631664000025,2024-04-28 15:54:31.314,2024-04-28 16:15:31.204,
3571,jw03571-o001_t001_miri_f1500w,MIRI,F1500W,No,Polygon 266.45330511500015 -29.005610261000008 266.4136790209998 -29.000699882999985 266.41918933100004 -28.96671504300001 266.45880266700016 -28.971623806999986,2024-04-28 16:18:53.777,2024-04-28 16:39:34.275,
3571,jw03571-o001_t001_miri_f560w,MIRI,F560W,No,Polygon 266.45255285999974 -29.004841680000023 266.41456644999994 -29.000134573000008 266.4198538269997 -28.967522503 266.45782850100017 -28.97222812499998,2024-04-28 14:29:52.880,2024-04-28 14:54:40.329,
3571,jw03571-o001_t001_miri_f770w,MIRI,F770W,No,Polygon 266.4525503759997 -29.004843647 266.4145639419998 -29.000136680999972 266.4198511629998 -28.967524592 266.45782585999996 -28.97223007399998,2024-04-28 14:58:11.246,2024-04-28 15:22:28.167,
3571,jw03571-o003_t003_miri_f1000w,MIRI,F1000W,No,Polygon 266.3823516650001 -28.99450129099997 266.420608624 -28.996919807000015 266.4178994899999 -29.029767302999975 266.3796304289997 -29.027348017999984,2024-08-31 10:09:11.952,2024-08-31 10:33:42.761,
3571,jw03571-o003_t003_miri_f1280w,MIRI,F1280W,No,Polygon 266.3815611049997 -28.993773512000022 266.4214689479998 -28.996296176999973 266.4186462829999 -29.030526433000006 266.378725285 -29.02800293200002,2024-08-31 10:36:34.806,2024-08-31 10:57:34.696,
3571,jw03571-o003_t003_miri_f1500w,MIRI,F1500W,No,Polygon 266.38155920899993 -28.993781159000022 266.42146705599976 -28.996303811000026 266.4186444059998 -29.03053406799998 266.37872340400014 -29.02801058000001,2024-08-31 11:00:29.493,2024-08-31 11:21:57.158,
3571,jw03571-o003_t003_miri_f560w,MIRI,F560W,No,Polygon 266.3823704749999 -28.994503852000022 266.4206274249999 -28.996922499999975 266.4179181430001 -29.029769986999973 266.379649091 -29.027350570000017,2024-08-31 09:13:14.068,2024-08-31 09:37:33.741,
3571,jw03571-o003_t003_miri_f770w,MIRI,F770W,No,Polygon 266.3823726439999 -28.994500893999977 266.420629602 -28.996919427000027 266.41792044699986 -29.02976692200001 266.37965138799984 -29.02734762000001,2024-08-31 09:40:39.698,2024-08-31 10:05:24.395,
3571,jw03571-o004_t004_miri_f1000w,MIRI,F1000W,No,Polygon 266.41514459200033 -28.997600275999975 266.45340306199995 -29.000018598000008 266.45069406399995 -29.032866406999997 266.41242348999987 -29.03044731499998,2024-08-19 01:50:19.374,2024-08-19 02:14:44.615,
3571,jw03571-o004_t004_miri_f1280w,MIRI,F1280W,No,Polygon 266.414361245 -28.996866792999995 266.45427066199994 -28.999389249999997 266.45144814800017 -29.033619832000007 266.4115255720001 -29.03109654000002,2024-08-19 02:18:10.004,2024-08-19 02:39:20.966,
3571,jw03571-o004_t004_miri_f1500w,MIRI,F1500W,No,Polygon 266.4143591760002 -28.996875124 266.4542685960001 -28.999397578999975 266.4514460830001 -29.03362816200002 266.4115235049998 -29.03110487100002,2024-08-19 02:42:40.786,2024-08-19 03:03:37.924,
3571,jw03571-o004_t004_miri_f560w,MIRI,F560W,No,Polygon 266.41516971600026 -28.997597829000018 266.45342819499996 -29.00001604899999 266.450719312 -29.032863866000017 266.41244872899983 -29.030444876999987,2024-08-19 00:53:37.074,2024-08-19 01:18:10.698,
3571,jw03571-o004_t004_miri_f770w,MIRI,F770W,No,Polygon 266.41517184999987 -28.997595658000023 266.45343031700014 -29.00001400900003 266.45072128699985 -29.032861815999993 266.4124507170001 -29.030442695999984,2024-08-19 01:21:44.368,2024-08-19 01:46:06.857,
3571,jw03571-o005_t005_miri_f1000w,MIRI,F1000W,No,Polygon 266.4139899300001 -29.015716745999985 266.45225474999995 -29.018134929 266.4495454380002 -29.050982429000012 266.41126850400013 -29.048563477,2024-09-01 11:42:15.475,2024-09-01 12:06:35.211,
3571,jw03571-o005_t005_miri_f1280w,MIRI,F1280W,No,Polygon 266.4131889469997 -29.014977086000005 266.4531049850002 -29.017499406999995 266.4502821309998 -29.051729668999975 266.4103529239999 -29.049206510999976,2024-09-01 12:09:30.008,2024-09-01 12:30:29.898,
3571,jw03571-o005_t005_miri_f1500w,MIRI,F1500W,No,Polygon 266.41319981200013 -29.01499428800001 266.45311585300004 -29.017516649000015 266.4502929540001 -29.051746907999995 266.41036374400016 -29.049223709999975,2024-09-01 12:33:22.007,2024-09-01 12:54:19.081,
3571,jw03571-o005_t005_miri_f560w,MIRI,F560W,No,Polygon 266.4140132580003 -29.01571831499999 266.4522780840001 -29.018136433999988 266.4495688430001 -29.050983940000012 266.4112919020002 -29.048565051000026,2024-09-01 10:46:48.118,2024-09-01 11:11:10.607,
3571,jw03571-o005_t005_miri_f770w,MIRI,F770W,No,Polygon 266.41401284399984 -29.01571470899998 266.4522776629999 -29.018132899999973 266.44956834099975 -29.050980399999986 266.411291408 -29.048561439,2024-09-01 11:14:10.996,2024-09-01 11:38:30.733,
3621,jw03621-o002_t001_miri_f1000w,MIRI,F1000W,No,Polygon 174.25698377099974 29.817434318000007 174.2930675130003 29.80159118499997 174.27517846599994 29.770915394999992 174.23910295400012 29.786753671000014,2024-06-03 13:01:42.878,2024-06-03 13:09:48.545,
3621,jw03621-o002_t001_miri_f1280w,MIRI,F1280W,No,Polygon 174.25698231700017 29.817437036999983 174.29306605000014 29.801593887000003 174.27517698300014 29.770918105000003 174.23910147999976 29.786756399000012,2024-06-03 13:13:08.381,2024-06-03 13:21:16.801,
3621,jw03621-o002_t001_miri_f1500w,MIRI,F1500W,No,Polygon 174.25697655300002 29.81743017800001 174.2930602790002 29.801587019999992 174.2751712049998 29.770911243000022 174.23909570799998 29.786749544000024,2024-06-03 13:24:42.140,2024-06-03 13:32:50.560,
3621,jw03621-o002_t001_miri_f1800w,MIRI,F1800W,No,Polygon 174.2569888680002 29.81745033000002 174.29307260100015 29.801607171999997 174.27518352299992 29.770931393999987 174.23910802000012 29.786769695999972,2024-06-03 13:36:02.015,2024-06-03 13:46:12.543,
3621,jw03621-o002_t001_miri_f2100w,MIRI,F2100W,No,Polygon 174.256996131 29.817433043000005 174.29307986600014 29.801589898 174.27519080599996 29.77091411399997 174.239115301 29.786752402000022,2024-06-03 13:50:58.421,2024-06-03 14:19:50.077,
3621,jw03621-o002_t001_miri_f560w,MIRI,F560W,No,Polygon 174.25700186400022 29.817428092000014 174.29308585099983 29.80158538299998 174.2751972830002 29.77090938299997 174.2391215260002 29.786747235999975,2024-06-03 12:37:48.191,2024-06-03 12:46:02.115,
3621,jw03621-o002_t001_miri_f770w,MIRI,F770W,No,Polygon 174.25700502900017 29.817429529999984 174.29308876599998 29.80158639099999 174.275199714 29.770910604000015 174.2391242069998 29.786748885999998,2024-06-03 12:49:33.023,2024-06-03 12:57:35.938,
3629,jw03629-o001_t001_miri_f2100w,MIRI,F2100W,No,Polygon 292.9228713380001 -26.58133294100002 292.95973062399986 -26.578144650999988 292.9633750939999 -26.611782462999994 292.926505072 -26.61497169100001,2023-09-30 05:11:35.647,2023-09-30 07:59:13.516,
3629,jw03629-o002_t004_miri_f2100w,MIRI,F2100W,No,Polygon 292.9285026009998 -26.562741872999972 292.96343719199996 -26.559729484000023 292.96684378800023 -26.591283165000025 292.93189966199975 -26.59429638399999,2023-09-30 08:09:58.548,2023-09-30 08:14:45.227,
3671,jw03671-c1001_t001_miri_f1000w,MIRI,F1000W,No,Polygon 189.4749688169997 11.929763818000026 189.53282257800018 11.898252084999989 189.46241610299978 11.774456900000015 189.40458044600004 11.805954343000003,2024-06-24 08:57:50.758,2024-06-24 10:24:47.943,
3671,jw03671-c1001_t001_miri_f1130w,MIRI,F1130W,No,Polygon 189.47493473500003 11.929792726000015 189.53284352600008 11.89825103599998 189.46243706499988 11.774455843000027 189.40454639600006 11.805983229000017,2024-06-24 09:06:38.015,2024-06-24 10:44:02.374,
3671,jw03671-c1001_t001_miri_f1280w,MIRI,F1280W,No,Polygon 189.47496787199978 11.92976685400002 189.5328216419997 11.898255134999978 189.46241519699996 11.77445993200002 189.40457953199999 11.805957361000011,2024-06-24 09:17:10.718,2024-06-24 11:02:15.749,
3671,jw03671-c1001_t001_miri_f770w,MIRI,F770W,No,Polygon 189.47498721100013 11.929758384999984 189.53284099000007 11.898246685000023 189.46243459100023 11.774451458999993 189.40459891599983 11.805948869000016,2024-06-24 08:47:56.839,2024-06-24 10:05:36.264,
3671,jw03671-o002_t002_miri_f1130w,MIRI,F1130W,No,Polygon 189.40225929199974 11.829473388000018 189.43131068699992 11.813416531000014 189.4149065739999 11.784981654999974 189.38585723099993 11.801036845999999,2024-06-22 20:24:52.782,2024-06-22 21:16:13.150,
3671,jw03671-o002_t002_miri_f560w,MIRI,F560W,No,Polygon 189.40226954100004 11.829460210000008 189.4313209619999 11.813403400000016 189.41491689799977 11.784968498000012 189.38586752999996 11.801023642000024,2024-06-22 22:19:35.015,2024-06-22 23:10:49.815,
3671,jw03671-o002_t002_miri_f770w,MIRI,F770W,No,Polygon 189.4022724260001 11.82946105899999 189.43132381699985 11.813404197999992 189.41491969999998 11.784969325000018 189.3858703620003 11.801024519999977,2024-06-22 21:22:36.074,2024-06-22 22:13:59.258,
3671,jw03671-o003_t003_miri_f1130w,MIRI,F1130W,No,Polygon 189.443821311 11.848100707999984 189.4728821649999 11.832056822000023 189.45649018599977 11.803614625999996 189.42743139099989 11.819656844999995,2024-06-22 23:24:56.143,2024-06-23 00:15:51.551,
3671,jw03671-o003_t003_miri_f560w,MIRI,F560W,No,Polygon 189.44383190299973 11.848086787999978 189.472892828 11.832043025999997 189.45650097500015 11.80360076 189.42744211100012 11.819642855000017,2024-06-23 01:18:29.065,2024-06-23 02:09:35.545,
3671,jw03671-o003_t003_miri_f770w,MIRI,F770W,No,Polygon 189.44383467799992 11.848087996999999 189.47289559400016 11.832044219999982 189.4565037270001 11.803601963000004 189.42744486999987 11.819644072000017,2024-06-23 00:22:11.724,2024-06-23 01:12:50.492,
3671,jw03671-o004_t001_miri_f1000w,MIRI,F1000W,No,Polygon 189.42294115499996 11.83826130900001 189.45366215399986 11.821526892999977 189.43529505799987 11.789224510999974 189.40457655899988 11.805956954999997,2024-06-24 08:57:50.758,2024-06-24 09:03:51.500,
3671,jw03671-o004_t001_miri_f1130w,MIRI,F1130W,No,Polygon 189.4228917959997 11.838263285999991 189.4536678039997 11.821498911999976 189.435316017 11.789223447999971 189.4045425119999 11.805985845999986,2024-06-24 09:06:38.015,2024-06-24 09:14:27.019,
3671,jw03671-o004_t001_miri_f1280w,MIRI,F1280W,No,Polygon 189.42290962200013 11.838210492999993 189.45363062199988 11.821476087000022 189.4352941480002 11.789227537000022 189.40457564499982 11.805959973000009,2024-06-24 09:17:10.718,2024-06-24 09:25:10.859,
3671,jw03671-o004_t001_miri_f770w,MIRI,F770W,No,Polygon 189.42295960500013 11.838255846000012 189.45368061399986 11.82152144699998 189.4353135370003 11.789219054999975 189.40459502900032 11.805951481000013,2024-06-24 08:47:56.839,2024-06-24 08:54:03.213,
3671,jw03671-o009_t001_miri_f1000w,MIRI,F1000W,No,Polygon 189.49901655100007 11.916647523000018 189.532427857 11.897005611000017 189.5127442610001 11.864947422999979 189.47933547000014 11.884587020999975,2024-06-24 10:11:56.450,2024-06-24 10:24:47.943,
3671,jw03671-o009_t001_miri_f1130w,MIRI,F1130W,No,Polygon 189.499022407 11.916654618999976 189.53243369400008 11.897012674000013 189.51275006399973 11.864954505999982 189.479341293 11.884594136999999,2024-06-24 10:30:40.378,2024-06-24 10:44:02.374,
3671,jw03671-o009_t001_miri_f1280w,MIRI,F1280W,No,Polygon 189.49901597300027 11.916650336000025 189.53242727600016 11.897008418000011 189.51274367400026 11.864950232999979 189.4793348870001 11.88458983699999,2024-06-24 10:48:48.249,2024-06-24 11:02:15.749,
3671,jw03671-o009_t001_miri_f770w,MIRI,F770W,No,Polygon 189.499034893 11.916641460999976 189.53244618200023 11.896999522000026 189.51276255899973 11.864941350000006 189.47935378599982 11.884580975000004,2024-06-24 09:52:44.771,2024-06-24 10:05:36.264,
3696,jw03696-o001_t001_miri_f1000w,MIRI,F1000W,No,Polygon 342.98359701499976 -20.598138103999993 342.9503407209998 -20.604157394000026 342.94378368100007 -20.57239170899999 342.97703330899986 -20.566373673000022,2024-06-24 14:11:25.972,2024-06-24 14:27:26.137,
3696,jw03696-o001_t001_miri_f1800w,MIRI,F1800W,No,Polygon 342.983603662 -20.59815322000001 342.9503473629998 -20.60417249599999 342.943790339 -20.572406808000007 342.977039972 -20.56638878600003,2024-06-24 14:35:09.598,2024-06-24 14:56:48.311,
3696,jw03696-o001_t001_miri_f560w,MIRI,F560W,No,Polygon 342.98357986500014 -20.598143350999997 342.95032359000004 -20.604162736999974 342.94376644500005 -20.57239706999998 342.97701605400005 -20.566378938000017,2024-06-24 13:46:27.413,2024-06-24 14:02:47.034,
3696,jw03696-o002_t005_miri_f1000w,MIRI,F1000W,No,Polygon 342.96120992300007 -20.603552421000007 342.9284225389999 -20.610185120000025 342.92127154400015 -20.579193565000015 342.9540525769998 -20.572562213999984,2024-06-24 15:30:45.263,2024-06-24 15:33:31.765,
3696,jw03696-o002_t005_miri_f1800w,MIRI,F1800W,No,Polygon 342.9612169480001 -20.603567511 342.92842956000004 -20.61020020799999 342.92127856600007 -20.579208652999988 342.9540596030002 -20.572577302999996,2024-06-24 15:38:14.811,2024-06-24 15:42:24.565,
3696,jw03696-o002_t005_miri_f560w,MIRI,F560W,No,Polygon 342.96119291800005 -20.603557599000027 342.9284055309998 -20.610190294999978 342.921254539 -20.579198738999988 342.95403557499975 -20.57256739100002,2024-06-24 15:22:56.272,2024-06-24 15:25:42.774,
3696,jw03696-o003_t002_miri_f1000w,MIRI,F1000W,No,Polygon 40.07105635800002 -2.7397615330000016 40.10183047500002 -2.7320135570000015 40.109746182000016 -2.763379795999998 40.078971306999996 -2.771127976,2024-01-26 08:48:21.642,2024-01-26 09:07:55.516,
3696,jw03696-o003_t002_miri_f1800w,MIRI,F1800W,No,Polygon 40.071049225999985 -2.7397471259999975 40.101823380999974 -2.731999299999999 40.10973893400003 -2.7633655790000016 40.07896402100001 -2.771113608000001,2024-01-26 07:58:32.873,2024-01-26 08:40:27.070,
3696,jw03696-o003_t002_miri_f560w,MIRI,F560W,No,Polygon 40.07107214100003 -2.7397560199999993 40.101846277 -2.7320081190000023 40.10976190599998 -2.7633743780000026 40.07898701199999 -2.771122482,2024-01-26 09:16:09.480,2024-01-26 09:35:48.922,
3696,jw03696-o004_t006_miri_f1000w,MIRI,F1000W,No,Polygon 40.072315911999986 -2.7470150019999986 40.10292291999997 -2.739884797000003 40.11013192199998 -2.7707566300000006 40.07952416199999 -2.7778870210000024,2024-01-26 10:18:10.885,2024-01-26 10:21:52.888,
3696,jw03696-o004_t006_miri_f1800w,MIRI,F1800W,No,Polygon 40.07230910000002 -2.7469999980000033 40.102916108 -2.739869793000001 40.11012511000001 -2.770741626999999 40.079517350000025 -2.7778720170000004,2024-01-26 10:02:16.289,2024-01-26 10:11:34.072,
3696,jw03696-o004_t006_miri_f560w,MIRI,F560W,No,Polygon 40.07233172400002 -2.747009551000001 40.10293873100002 -2.7398793410000017 40.11014773800001 -2.7707511729999994 40.079539978999996 -2.7778815680000033,2024-01-26 10:28:49.156,2024-01-26 10:32:31.159,
3696,jw03696-o005_t003_miri_f1130w,MIRI,F1130W,No,Polygon 26.644461226000004 32.49535320800001 26.680438281 32.50453144199999 26.691533455000013 32.47356737599998 26.655567644000012 32.464392298999975,2024-01-26 06:06:53.728,2024-01-26 06:22:53.958,
3696,jw03696-o005_t003_miri_f1800w,MIRI,F1800W,No,Polygon 26.644454091999993 32.49535878899998 26.680431164999973 32.504536982999994 26.691526290999995 32.47357290500002 26.655560462999993 32.46439786799998,2024-01-26 05:39:00.334,2024-01-26 06:00:33.543,
3696,jw03696-o005_t003_miri_f560w,MIRI,F560W,No,Polygon 26.644481761999987 32.49535113799998 26.680458816999984 32.504529372000015 26.69155399000002 32.473565306000005 26.655588179000024 32.464390229,2024-01-26 06:29:16.895,2024-01-26 06:45:14.308,
3696,jw03696-o006_t007_miri_f1130w,MIRI,F1130W,No,Polygon 26.638277623000015 32.49100506000001 26.673898597999976 32.500107227999976 26.684787185999973 32.469766478999986 26.649177115000025 32.46066737800001,2024-01-26 07:06:16.989,2024-01-26 07:09:03.491,
3696,jw03696-o006_t007_miri_f1800w,MIRI,F1800W,No,Polygon 26.638270300000023 32.49101104499997 26.673891270000016 32.50011323500002 26.684779884000026 32.46977249100001 26.649169817999997 32.46067337000002,2024-01-26 06:57:40.841,2024-01-26 07:01:50.595,
3696,jw03696-o006_t007_miri_f560w,MIRI,F560W,No,Polygon 26.63829789100003 32.491002863999974 26.673918864000026 32.500105035000004 26.684807455000026 32.469764286000014 26.649197385999987 32.460665183000025,2024-01-26 07:13:54.909,2024-01-26 07:16:41.411,
3696,jw03696-o007_t004_miri_f1130w,MIRI,F1130W,No,Polygon 146.2020617820001 31.106799923000025 146.2354813730001 31.093160226999974 146.21922806200013 31.063961198999973 146.18581640700017 31.077596705000005,2024-05-06 08:39:09.141,2024-05-06 09:50:25.512,
3696,jw03696-o007_t004_miri_f1800w,MIRI,F1800W,No,Polygon 146.20206187300013 31.106809315000007 146.23548163799995 31.093169924 146.21922869000028 31.063970748000013 146.1858168619997 31.077605948000016,2024-05-06 04:59:45.505,2024-05-06 07:44:12.207,['2021 RT176']
3696,jw03696-o007_t004_miri_f560w,MIRI,F560W,No,Polygon 146.2020751589999 31.10678704900002 146.235494713 31.093147295000026 146.21924133599987 31.063948296 146.1858297179998 31.07758385899999,2024-05-06 10:14:42.831,2024-05-06 11:25:59.266,
3696,jw03696-o008_t008_miri_f1130w,MIRI,F1130W,No,Polygon 146.18674942200016 31.118439671 146.21987253399976 31.104976102000027 146.2039936300002 31.076340126000026 146.17087825300018 31.089799636000023,2024-05-06 12:55:58.469,2024-05-06 13:00:45.148,
3696,jw03696-o008_t008_miri_f1800w,MIRI,F1800W,No,Polygon 146.18674868700015 31.118448084 146.21987180399998 31.104984520000006 146.20399290500004 31.076348540999998 146.1708775229998 31.089808047000002,2024-05-06 11:58:38.281,2024-05-06 12:03:24.960,
3696,jw03696-o008_t008_miri_f560w,MIRI,F560W,No,Polygon 146.1867624390002 31.118426540999987 146.21988555000001 31.104962979000014 146.20400665599973 31.076326999000024 146.1708912809999 31.089786503000003,2024-05-06 13:23:03.044,2024-05-06 13:27:49.723,
3702,jw03702-o003_t001_miri_f1000w,MIRI,F1000W,No,Polygon 84.83617797800025 -69.49299641000005 84.92658029999978 -69.49258663399979 84.9278234490002 -69.52437975800008 84.8372868179998 -69.52479014200024,2024-03-10 02:19:20.330,2024-03-10 02:45:22.746,
3702,jw03702-o003_t001_miri_f560w,MIRI,F560W,No,Polygon 84.83699730399985 -69.49305173599993 84.92660839299998 -69.49264525799975 84.92784938499993 -69.52437676699998 84.8381054189998 -69.52478384700002,2024-03-10 03:23:29.326,2024-03-10 03:49:31.678,
3702,jw03702-o003_t001_miri_f770w,MIRI,F770W,No,Polygon 84.83623114800007 -69.49299138099992 84.92663344099992 -69.49258139499977 84.92787719399982 -69.52437451600005 84.83734059200027 -69.52478511099993,2024-03-10 02:51:42.862,2024-03-10 03:17:48.000,
3702,jw03702-o004_t003_miri_f1000w,MIRI,F1000W,No,Polygon 84.83256692799992 -69.42665382500029 84.92269224600011 -69.42629732100008 84.92377891899996 -69.45809113000007 84.8335201660002 -69.45844816199978,2024-03-10 04:07:47.884,2024-03-10 04:33:58.556,
3702,jw03702-o004_t003_miri_f560w,MIRI,F560W,No,Polygon 84.83261408900002 -69.42665165700018 84.92273939899997 -69.42629515599998 84.9238260610002 -69.45808896499997 84.83356731600007 -69.45844599400026,2024-03-10 05:11:59.720,2024-03-10 05:38:02.136,
3702,jw03702-o004_t003_miri_f770w,MIRI,F770W,No,Polygon 84.83261775700018 -69.42664928800018 84.92274305500013 -69.42629275900012 84.92382979599974 -69.4580865680001 84.83357106199985 -69.45844362500026,2024-03-10 04:40:18.794,2024-03-10 05:06:21.146,
3702,jw03702-o007_t004_miri_f1000w,MIRI,F1000W,No,Polygon 73.46261466700012 -69.1716718999999 73.48982771799994 -69.20183293400012 73.40452303700016 -69.21152563700025 73.37741601800019 -69.18135118400015,2024-05-12 10:48:48.976,2024-05-12 11:00:50.537,
3702,jw03702-o007_t004_miri_f560w,MIRI,F560W,No,Polygon 73.46269931900024 -69.17196249100009 73.48967454999988 -69.20185944300005 73.40453517900028 -69.21153342599993 73.37766484999993 -69.18162319800007,2024-05-12 10:12:44.434,2024-05-12 10:24:45.931,
3702,jw03702-o007_t004_miri_f770w,MIRI,F770W,No,Polygon 73.46264154799977 -69.17168836400002 73.48985468700019 -69.20184939000004 73.4045499629999 -69.21154211700019 73.37744285699974 -69.18136767099993,2024-05-12 10:30:27.281,2024-05-12 10:42:26.026,
3702,jw03702-o008_t006_miri_f1000w,MIRI,F1000W,No,Polygon 73.43428740000022 -69.17544473099983 73.46138944899982 -69.20561891399987 73.37603282699985 -69.21527029800018 73.34903705500028 -69.185082743,2024-05-12 11:51:09.836,2024-05-12 12:03:00.262,
3702,jw03702-o008_t006_miri_f560w,MIRI,F560W,No,Polygon 73.43436964899985 -69.17573653499979 73.46123426999982 -69.20564658800002 73.37604286799984 -69.21527912400019 73.34928339199973 -69.18535584300017,2024-05-12 11:14:56.910,2024-05-12 11:27:12.360,
3702,jw03702-o008_t006_miri_f770w,MIRI,F770W,No,Polygon 73.43431395400025 -69.1754606059999 73.4614161849999 -69.20563477200027 73.37605955200027 -69.21528621300016 73.34906359899989 -69.18509867699984,2024-05-12 11:32:53.709,2024-05-12 11:44:55.207,
3707,jw03707-c1055_t001_miri_f2100w,MIRI,F2100W,No,Polygon 26.733522392999973 -52.75903301500001 26.751838598000017 -52.69964350699998 26.993880636 -52.72675479500001 26.975883295000013 -52.78618128799999,2024-10-23 05:16:10.910,2024-10-23 06:34:45.795,
3707,jw03707-c1055_t001_miri_f770w,MIRI,F770W,No,Polygon 26.733525161999975 -52.759020715000005 26.751845074999977 -52.699631626000006 26.993885370000015 -52.72674846400001 26.975884311 -52.786174543999984,2024-10-23 05:07:26.384,2024-10-23 06:18:40.036,
3707,jw03707-c1056_t003_miri_f2100w,MIRI,F2100W,No,Polygon 41.48957377000003 -30.185403462999982 41.54900717999998 -30.153627540999977 41.65118004100001 -30.296157831999995 41.591693441000004 -30.32797988199998,2023-12-27 09:44:51.807,2023-12-27 12:26:41.888,
3707,jw03707-c1056_t003_miri_f770w,MIRI,F770W,No,Polygon 41.48957979999998 -30.18539992900002 41.549043098000006 -30.15360722799997 41.651217806999995 -30.296136520000005 41.591701293000014 -30.327975372999983,2023-12-27 09:35:11.794,2023-12-27 12:10:25.057,
3707,jw03707-c1058_t005_miri_f2100w,MIRI,F2100W,No,Polygon 52.80879413999998 -52.01447263500001 52.72456492899998 -51.983468092000024 52.84857936199999 -51.855455194 52.93265392099998 -51.886371376000014,2024-09-15 03:37:22.438,2024-09-15 04:57:39.979,
